(0	28.7504387
0.001	26.65040665
0.002	24.75037766
0.003	23.7503624
0.004	23.55035935
0.005	23.65036088
0.006	23.65036088
0.007	23.65036088
0.008	23.7503624
0.009	24.35037156
0.01	25.35038682
0.011	26.4504036
0.012	27.35041733
0.013	27.85042496
0.014	28.25043107
0.015	28.55043565
0.016	28.85044022
0.017	28.85044022
0.018	28.45043412
0.019	27.75042344
0.02	27.55042039
0.021	28.35043259
0.022	30.35046311
0.023	32.85050126
0.024	34.65052873
0.025	34.9505333
0.026	33.85051652
0.027	32.15049058
0.028	31.4504799
0.029	32.75049973
0.03	35.85054704
0.031	39.85060807
0.032	43.25065995
0.033	45.05068742
0.034	45.350692
0.035	44.95068589
0.036	44.75068284
0.037	45.25069047
0.038	46.1507042
0.039	46.55071031
0.04	45.95070115
0.041	44.75068284
0.042	43.85066911
0.043	44.15067369
0.044	46.1507042
0.045	48.8507454
0.046	50.65077287
0.047	50.05076371
0.048	46.85071489
0.049	42.25064469
0.05	38.45058671
0.051	37.05056535
0.052	38.35058518
0.053	41.35063096
0.054	44.15067369
0.055	45.25069047
0.056	44.25067521
0.057	41.85063859
0.058	39.35060044
0.059	37.6505745
0.06	37.05056535
0.061	37.2505684
0.062	37.95057908
0.063	38.85059281
0.064	39.9506096
0.065	40.65062028
0.066	40.3506157
0.067	38.55058824
0.068	35.55054246
0.069	32.2504921
0.07	30.05045853
0.071	30.05045853
0.072	31.95048753
0.073	34.65052873
0.074	36.35055467
0.075	36.15055161
0.076	34.05051957
0.077	31.35047837
0.078	29.5504509
0.079	29.85045548
0.08	32.2504921
0.081	35.85054704
0.082	39.25059892
0.083	41.35063096
0.084	41.45063249
0.085	39.75060655
0.086	37.05056535
0.087	34.35052415
0.088	32.55049668
0.089	32.2504921
0.09	33.45051041
0.091	35.45054093
0.092	37.15056687
0.093	37.95057908
0.094	37.45057145
0.095	36.25055314
0.096	35.15053635
0.097	34.75053025
0.098	35.25053788
0.099	36.05055009
0.1	36.35055467
0.101	35.55054246
0.102	33.85051652
0.103	32.05048905
0.104	31.35047837
0.105	32.15049058
0.106	34.1505211
0.107	35.95054856
0.108	36.65055924
0.109	35.45054093
0.11	33.05050431
0.111	30.35046311
0.112	28.7504387
0.113	28.7504387
0.114	30.65046769
0.115	33.75051499
0.116	37.2505684
0.117	40.3506157
0.118	42.05064164
0.119	41.75063706
0.12	39.25059892
0.121	35.25053788
0.122	31.05047379
0.123	28.15042954
0.124	27.35041733
0.125	28.35043259
0.126	30.15046006
0.127	31.35047837
0.128	31.55048142
0.129	31.05047379
0.13	31.15047532
0.131	32.75049973
0.132	35.75054551
0.133	39.05059586
0.134	41.25062943
0.135	41.65063554
0.136	40.65062028
0.137	39.25059892
0.138	38.75059129
0.139	39.25059892
0.14	40.05061112
0.141	39.9506096
0.142	37.95057908
0.143	34.5505272
0.144	30.85047074
0.145	28.7504387
0.146	29.35044785
0.147	32.55049668
0.148	36.95056382
0.149	40.45061723
0.15	41.65063554
0.151	40.25061418
0.152	37.35056992
0.153	34.75053025
0.154	33.95051804
0.155	35.35053941
0.156	38.05058061
0.157	40.95062486
0.158	42.6506508
0.159	42.75065232
0.16	41.55063401
0.161	39.55060349
0.162	37.45057145
0.163	35.75054551
0.164	34.85053178
0.165	34.75053025
0.166	35.75054551
0.167	37.75057603
0.168	40.3506157
0.169	43.450663
